year,actual,synthetic,fips,gap,is_treated
2010,35667.57787449095,41085.99033829688,48341,-5418.412463805929,FALSE
2011,37870.29040762162,43044.043780031934,48341,-5173.753372410312,FALSE
2012,38177.874630870145,43991.728462135135,48341,-5813.853831264991,FALSE
2013,38516.629931704134,44239.688814954396,48341,-5723.058883250262,FALSE
2014,42264.94179170046,45632.69613556158,48341,-3367.7543438611174,FALSE
2015,46167.69716940135,45188.743220021286,48341,978.9539493800621,FALSE
2016,43227.724845525336,45157.173065151605,48341,-1929.4482196262688,FALSE
2017,44640.46291204307,46559.57784254782,48341,-1919.114930504751,FALSE
2018,44140.93871138598,48065.8040616468,48341,-3924.8653502608213,FALSE
2019,47704.34900276542,49455.18699841047,48341,-1750.8379956450517,FALSE
2020,50293,49910.0458322001,48341,382.95416779990046,FALSE
2021,53070.725187290096,52308.64367912694,48341,762.081508163159,FALSE
2022,52657.167562488255,50303.65274697131,48341,2353.5148155169445,FALSE
1990,32504.83982402449,32691.627933618598,48367,-186.7881095941084,FALSE
1991,32377.978186490454,32577.51191339606,48367,-199.53372690560718,FALSE
1992,33527.36938702779,33420.48445009041,48367,106.88493693738565,FALSE
1993,33946.33137024222,33956.14432333762,48367,-9.812953095402918,FALSE
1994,34279.35977732793,35111.56930430698,48367,-832.2095269790443,FALSE
1995,35696.89776902887,35942.02231700416,48367,-245.12454797529062,FALSE
1996,36520.55793499044,36669.96674285835,48367,-149.4088078679124,FALSE
1997,39316.69658566978,38735.608900698455,48367,581.087684971324,FALSE
1998,40834.97728834355,40107.69515494352,48367,727.2821334000328,FALSE
1999,41847.843445378145,40992.1147212303,48367,855.728724147848,FALSE
2000,43649.18154471544,41525.55435358549,48367,2123.627191129948,FALSE
2001,44532.736324110665,42860.44188789684,48367,1672.2944362138223,FALSE
2002,44192.08614785991,41709.19956422785,48367,2482.886583632062,FALSE
2003,43943.01332065217,40571.768294408066,48367,3371.2450262441052,FALSE
2004,42948.377008999465,40717.41352539221,48367,2230.9634836072582,FALSE
2005,44836.71978494623,40838.4817342202,48367,3998.2380507260314,FALSE
2006,46948.00729166666,41714.82770935527,48367,5233.1795823113935,FALSE
2007,47743.640646853986,43032.99429734134,48367,4710.6463495126445,FALSE
2008,50049.719678778274,43400.457140501385,48367,6649.262538276889,FALSE
2009,48438.16811086199,42788.633205541606,48367,5649.534905320383,FALSE
2010,48368.61114576071,43097.835933524606,48367,5270.775212236105,FALSE
2011,49806.43893677842,43767.99559108543,48367,6038.443345692984,FALSE
2012,51769.18898141937,44556.490099664035,48367,7212.698881755336,FALSE
2013,53087.1569602974,44758.675998357336,48367,8328.480961940062,FALSE
2014,54242.559543119765,45477.68476998929,48367,8764.874773130476,FALSE
2015,54091.98710219098,46676.77278355739,48367,7415.214318633589,FALSE
2016,54202.06953963842,47271.703461439705,48367,6930.366078198713,FALSE
2017,55021.622148335504,48150.15421393534,48367,6871.467934400163,FALSE
2018,56030.86490221299,48852.63495240376,48367,7178.2299498092325,FALSE
2019,58513.06946416487,50537.701920839405,48367,7975.367543325468,FALSE
2020,60756,52242.13006298046,48367,8513.869937019539,FALSE
2021,63578.08692844225,54484.06002844735,48367,9094.026899994904,FALSE
2022,61933.170292665425,51593.48366953112,48367,10339.686623134308,FALSE
1990,30514.747589900537,29952.84985466312,48375,561.8977352374168,FALSE
1991,28619.327980910424,29496.865265683755,48375,-877.5372847733306,FALSE
1992,29657.194918032783,29775.689197157186,48375,-118.49427912440296,FALSE
1993,29946.850657439445,29819.116418088364,48375,127.73423935108076,FALSE
1994,30467.049298245613,29994.42967489108,48375,472.61962335453427,FALSE
1995,30422.18014435695,30380.179278685202,48375,42.000865671747306,FALSE
1996,30669.6808349267,30873.908234430874,48375,-204.22739950417235,FALSE
1997,31961.949102803737,31982.99257613959,48375,-21.043473335852468,FALSE
1998,32522.857134969323,32812.316135774956,48375,-289.45900080563297,FALSE
1999,33510.27659663865,33311.40156715447,48375,198.87502948418114,FALSE
2000,34144.41520325203,34053.33563885846,48375,91.07956439357076,FALSE
2001,35947.10885375494,34640.5886306603,48375,1306.520223094638,FALSE
2002,36773.02929961089,34558.90928700934,48375,2214.1200126015538,FALSE
2003,36711.777717391305,35095.70459750016,48375,1616.0731198911453,FALSE
2004,33659.13095288512,35307.30253952039,48375,-1648.1715866352679,FALSE
2005,34619.449892473116,35916.67833583345,48375,-1297.2284433603345,FALSE
2006,35485.09350694444,36987.475386114456,48375,-1502.3818791700178,FALSE
2007,36553.23727947063,37925.33005671946,48375,-1372.0927772488285,FALSE
2008,40107.33252671816,39406.08228495628,48375,701.2502417618743,FALSE
2009,38746.19155670117,37847.64028807855,48375,898.5512686226139,FALSE
2010,41682.7948279341,38689.2369848564,48375,2993.5578430777023,FALSE
2011,44126.01043393987,39374.9118236721,48375,4751.098610267771,FALSE
2012,43677.75210589127,40253.510986681285,48375,3424.2411192099826,FALSE
2013,43579.37424503235,40375.63373491765,48375,3203.7405101147015,FALSE
2014,44486.42036699108,41832.46502774208,48375,2653.955339248998,FALSE
2015,42991.21109878194,42078.679463114284,48375,912.5316356676558,FALSE
2016,42070.65774748236,42231.473871092145,48375,-160.8161236097876,FALSE
2017,43125.3120267624,42726.94740720933,48375,398.3646195530746,FALSE
2018,44460.44955736001,43810.49892557256,48375,649.9506317874475,FALSE
2019,46792.23350817697,44832.67511972251,48375,1959.5583884544612,FALSE
2020,50394,46965.965369698235,48375,3428.034630301765,FALSE
2021,52860.59705502453,49168.91613462729,48375,3691.6809203972443,FALSE
2022,50160.632553689495,46428.913704610066,48375,3731.7188490794288,FALSE
1990,36128.58986228003,36119.692753363284,48381,8.89710891674622,FALSE
1991,36258.242958883995,35564.39528734753,48381,693.8476715364668,FALSE
1992,37019.38095509622,37011.97798674498,48381,7.402968351234449,FALSE
1993,37791.77923875432,37684.49630168003,48381,107.28293707429111,FALSE
1994,38542.231916329285,37569.58449945221,48381,972.6474168770728,FALSE
1995,38712.96296587926,38420.24694733423,48381,292.7160185450339,FALSE
1996,38580.81885914595,39058.69087255929,48381,-477.87201341334,FALSE
1997,39465.04930841121,39706.814564863766,48381,-241.76525645255606,FALSE
1998,40493.600815950915,41378.89170249153,48381,-885.2908865406134,FALSE
1999,38316.76659663865,42806.74743561599,48381,-4489.980838977339,FALSE
2000,38089.70483739837,43033.419089946685,48381,-4943.714252548314,FALSE
2001,41161.32482213438,43747.588830312015,48381,-2586.2640081776335,FALSE
2002,41186.77108949416,42389.67411793428,48381,-1202.903028440116,FALSE
2003,41698.10921195652,42415.55221837285,48381,-717.4430064163316,FALSE
2004,43193.62406564319,42997.42434012926,48381,196.19972551392857,FALSE
2005,43747.40774193548,44191.10324698624,48381,-443.6955050507604,FALSE
2006,45186.654652777775,45446.97250557225,48381,-260.3178527944765,FALSE
2007,45813.873373460265,46469.22904470881,48381,-655.3556712485442,FALSE
2008,48318.727356330375,47826.90058270978,48381,491.8267736205962,FALSE
2009,46348.7352764325,46650.18045803932,48381,-301.4451816068249,FALSE
2010,48411.33960083647,47446.281491744645,48381,965.0581090918276,FALSE
2011,48079.41378329236,49028.20461087241,48381,-948.790827580051,FALSE
2012,48026.702156850784,49237.81042924511,48381,-1211.1082723943255,FALSE
2013,47467.81073760393,48858.45925929168,48381,-1390.6485216877481,FALSE
2014,48629.8277490538,50361.855267883715,48381,-1732.0275188299129,FALSE
2015,49787.515431382555,51965.93903789702,48381,-2178.423606514465,FALSE
2016,49130.60023665976,50766.67193565822,48381,-1636.0716989984576,FALSE
2017,49299.94782963446,52715.667228751365,48381,-3415.7193991169042,FALSE
2018,49308.76897497879,52675.207493750466,48381,-3366.438518771676,FALSE
2019,50541.929170724834,54545.60867714682,48381,-4003.679506421984,FALSE
2020,52706,56110.72720547037,48381,-3404.7272054703717,FALSE
2021,53809.99416171531,58205.95342258934,48381,-4395.959260874028,FALSE
2022,50852.198397430424,55646.8617345415,48381,-4794.663337111073,FALSE
1990,42875.1015455241,43441.43450573635,48397,-566.332960212254,FALSE
1991,43081.960293685755,41098.12138339081,48397,1983.838910294944,FALSE
1992,44112.24121881682,41870.93296506891,48397,2241.308253747906,FALSE
1993,45104.75718339101,42758.44157662705,48397,2346.3156067639648,FALSE
1994,46344.981902834006,42314.37490222745,48397,4030.6070006065565,FALSE
1995,47947.96439632545,41959.987201841206,48397,5987.977194484243,FALSE
1996,48910.165462077755,44149.62529688651,48397,4760.540165191247,FALSE
1997,50444.76332087227,47916.31507970629,48397,2528.4482411659774,FALSE
1998,52848.25352147238,47934.01850910605,48397,4914.235012366335,FALSE
1999,54763.537647058816,45451.93298683532,48397,9311.604660223493,FALSE
2000,55483.547479674795,49752.73054134045,48397,5730.816938334348,FALSE
2001,54549.05814229249,72566.44844517318,48397,-18017.390302880696,FALSE
2002,51156.53334630349,71075.91158991093,48397,-19919.37824360744,FALSE
2003,48652.24825543478,75246.47891708252,48397,-26594.230661647744,FALSE
2004,50677.08453149814,75011.3408592674,48397,-24334.256327769253,FALSE
2005,51645.582652329744,81804.41174298292,48397,-30158.829090653177,FALSE
2006,53415.71472222221,84139.24316908514,48397,-30723.528446862925,FALSE
2007,54197.00209798304,77683.73666010752,48397,-23486.734562124482,FALSE
2008,55529.993288528254,107785.51445575485,48397,-52255.521167226594,FALSE
2009,54407.286854948085,77020.68654386724,48397,-22613.399688919155,FALSE
2010,55188.54733646402,89373.67716518149,48397,-34185.12982871747,FALSE
2011,55557.05300548148,117735.6979739664,48397,-62178.644968484914,FALSE
2012,57366.01039225763,125777.97823277909,48397,-68411.96784052145,FALSE
2013,57665.51318483669,129349.37981776216,48397,-71683.86663292548,FALSE
2014,58475.61320627197,134970.11246825673,48397,-76494.49926198476,FALSE
2015,60846.79728880206,99976.85942469408,48397,-39130.06213589202,FALSE
2016,61909.020657730805,82500.0641130037,48397,-20591.04345527289,FALSE
2017,63551.86883975195,117224.0963998242,48397,-53672.22756007224,FALSE
2018,63372.39959857749,136647.5576014125,48397,-73275.158002835,FALSE
2019,65577.15594722616,138259.8876110758,48397,-72682.73166384964,FALSE
2020,67772,103174.99074470704,48397,-35402.990744707044,FALSE
2021,69190.41831568068,115157.84646900195,48397,-45967.42815332126,FALSE
2022,64878.95779330611,129493.47887992278,48397,-64614.521086616674,FALSE
1990,32023.653343534817,32000.04117676731,48451,23.612166767507006,FALSE
1991,31863.016505139494,31647.357813793045,48451,215.6586913464489,FALSE
1992,32267.441282965072,32445.615207438106,48451,-178.17392447303428,FALSE
1993,32843.02634602076,32899.84391512972,48451,-56.81756910896365,FALSE
1994,32782.72666666666,33053.89474639959,48451,-271.1680797329245,FALSE
1995,33840.72701443569,33334.610117017204,48451,506.11689741848386,FALSE
1996,33843.37340344168,33911.07431872524,48451,-67.70091528355988,FALSE
1997,34677.44894080997,34839.04463962009,48451,-161.5956988101243,FALSE
1998,36055.706674846624,36062.963522890095,48451,-7.256848043471109,FALSE
1999,36165.18655462185,36483.78245518283,48451,-318.59590056098386,FALSE
2000,36612.28780487805,36929.16059805416,48451,-316.87279317610955,FALSE
2001,39243.989802371536,38423.6317438397,48451,820.3580585318341,FALSE
2002,39379.841595330734,38019.39057570848,48451,1360.4510196222545,FALSE
2003,40339.351461956525,38356.75394053005,48451,1982.5975214264763,FALSE
2004,39854.701847538374,38190.59803528915,48451,1664.1038122492246,FALSE
2005,41420.361577060925,39185.58282650298,48451,2234.778750557947,FALSE
2006,41527.86819444444,39989.592743455425,48451,1538.2754509890146,FALSE
2007,42205.2335368618,40885.968174659836,48451,1319.2653622019643,FALSE
2008,46837.76725823606,42496.424454407876,48451,4341.342803828185,FALSE
2009,43394.33515430904,41099.568590102506,48451,2294.766564206533,FALSE
2010,44796.0375408152,42511.09325892051,48451,2284.944281894692,FALSE
2011,45374.39303989081,43995.312093165034,48451,1379.0809467257786,FALSE
2012,46297.492883089275,44562.09619787108,48451,1735.3966852181984,FALSE
2013,46120.18974746412,44678.9714998445,48451,1441.218247619625,FALSE
2014,49190.66362952825,46293.82978760376,48451,2896.83384192449,FALSE
2015,46825.05179797229,46803.553393443675,48451,21.498404528618266,FALSE
2016,44809.66094322249,45676.71648538901,48451,-867.0555421665267,FALSE
2017,46438.58274314621,47017.81749820049,48451,-579.2347550542836,FALSE
2018,49583.96057457577,47769.935418636815,48451,1814.025155938958,FALSE
2019,52200.13691782349,49363.45596782099,48451,2836.6809500024974,FALSE
2020,55305,51019.88436696848,48451,4285.115633031521,FALSE
2021,57151.98659261172,53211.258552808045,48451,3940.7280398036746,FALSE
2022,54414.38154140541,51028.52612602605,48451,3385.8554153793593,FALSE
1990,27059.313810252486,26931.514715385005,48467,127.79909486748147,FALSE
1991,26709.59923641703,27018.72522177366,48467,-309.1259853566298,FALSE
1992,27674.14555951532,28135.65292260303,48467,-461.50736308770865,FALSE
1993,27910.39316955017,28427.985205070327,48467,-517.5920355201561,FALSE
1994,28593.201774628877,29080.47959680831,48467,-487.2778221794324,FALSE
1995,29202.847480314955,29186.745136466503,48467,16.10234384845171,FALSE
1996,29427.585978330146,29987.02681024327,48467,-559.4408319131253,FALSE
1997,31908.73562616822,31346.592819180358,48467,562.1428069878639,FALSE
1998,32888.05057055214,31993.29870432932,48467,894.7518662228213,FALSE
1999,31930.379915966383,33650.72247186019,48467,-1720.3425558938034,FALSE
2000,32960.07682926829,33789.318458601956,48467,-829.2416293336646,FALSE
2001,34164.221106719364,34406.07005885501,48467,-241.84895213564596,FALSE
2002,33904.384863813226,34336.952312517504,48467,-432.5674487042779,FALSE
2003,33857.82380978261,34386.76004890846,48467,-528.9362391258474,FALSE
2004,33567.33456855478,33952.03861604519,48467,-384.7040474904061,FALSE
2005,33895.892258064516,34453.04865165498,48467,-557.1563935904633,FALSE
2006,33950.97076388889,34890.19720671586,48467,-939.22644282697,FALSE
2007,35041.62785639185,36181.99656946496,48467,-1140.368713073105,FALSE
2008,35397.59091605783,37596.12086680619,48467,-2198.529950748358,FALSE
2009,36106.65400373827,36711.83699266531,48467,-605.1829889270375,FALSE
2010,35932.25691565469,37924.785629032835,48467,-1992.5287133781458,FALSE
2011,36070.77852217712,38766.489073557124,48467,-2695.710551380005,FALSE
2012,36820.65952943021,39411.524547692046,48467,-2590.8650182618367,FALSE
2013,36740.16994552643,40151.257326013765,48467,-3411.0873804873336,FALSE
2014,36983.46393873345,41512.84669718112,48467,-4529.382758447675,FALSE
2015,37451.74260917993,41545.79609546526,48467,-4094.053486285331,FALSE
2016,37474.73978675622,41084.98616134859,48467,-3610.246374592374,FALSE
2017,38200.80768603132,42057.630595067814,48467,-3856.822909036491,FALSE
2018,38461.89109423472,42197.8202324874,48467,-3735.929138252679,FALSE
2019,39595.53089882147,43995.84424142418,48467,-4400.3133426027125,FALSE
2020,42107,46156.75300940043,48467,-4049.7530094004323,FALSE
2021,43241.50423663135,47444.101679982115,48467,-4202.597443350765,FALSE
2022,41158.77996617177,45766.754900138105,48467,-4607.974933966332,FALSE
1990,34197.90336648814,33602.27168112326,48477,595.6316853648823,FALSE
1991,34116.686446402346,33636.76995615948,48477,479.91649024286744,FALSE
1992,34018.05880969351,34231.43202917072,48477,-213.3732194772092,FALSE
1993,33851.40415224913,34736.238554888216,48477,-884.8344026390841,FALSE
1994,34312.54067476383,35246.40977823761,48477,-933.8691034737785,FALSE
1995,35832.75656167979,36084.289735079656,48477,-251.53317339986825,FALSE
1996,37137.48154238368,36733.597567461446,48477,403.8839749222316,FALSE
1997,38652.33439252336,38246.70265958866,48477,405.63173293470027,FALSE
1998,40083.94904907975,39687.075469160234,48477,396.87357991951285,FALSE
1999,40393.77924369748,40380.94810413051,48477,12.831139566966158,FALSE
2000,41265.47512195122,41028.885147281595,48477,236.5899746696232,FALSE
2001,55897.91501976284,41269.83709746856,48477,14628.07792229428,FALSE
2002,56538.47859922178,39701.65377792255,48477,16836.824821299233,FALSE
2003,55018.43622282609,39113.10959637396,48477,15905.32662645213,FALSE
2004,50981.2456855479,39792.63523836993,48477,11188.610447177976,FALSE
2005,49327.81286738351,40416.99840108058,48477,8910.81446630293,FALSE
2006,48421.79215277777,41270.69778182616,48477,7151.094370951614,FALSE
2007,48885.77328278882,41993.58217231596,48477,6892.191110472857,FALSE
2008,50692.83140968774,43039.15029630661,48477,7653.681113381128,FALSE
2009,49774.8260672984,42582.20465199809,48477,7192.621415300317,FALSE
2010,51674.131906482726,43393.97580889438,48477,8280.156097588348,FALSE
2011,53360.58996883599,43806.87006202686,48477,9553.719906809136,FALSE
2012,52849.09933621958,44989.022076332985,48477,7860.077259886595,FALSE
2013,53941.50200680812,45208.11041494208,48477,8733.391591866042,FALSE
2014,54665.64625996891,46301.967950850885,48477,8363.678309118026,FALSE
2015,52661.53101676251,47627.67812253355,48477,5033.852894228956,FALSE
2016,50638.13034203168,47666.432657922494,48477,2971.697684109189,FALSE
2017,52468.566510280674,48911.28368051731,48477,3557.2828297633678,FALSE
2018,55758.76534306092,49429.95576263393,48477,6328.809580426991,FALSE
2019,55630.946475160075,50903.41957259434,48477,4727.526902565733,FALSE
2020,58774,53088.41075997742,48477,5685.589240022578,FALSE
2021,66210.41934900542,55069.07259716544,48477,11141.346751839978,FALSE
2022,62414.2595752678,51755.28580251824,48477,10658.97377274956,FALSE
1990,28829.60481254782,28641.70458636737,48497,187.90022618044895,FALSE
1991,28016.95582966226,28106.03301997324,48497,-89.07719031098168,FALSE
1992,29160.97140413399,29485.074436316452,48497,-324.1030321824619,FALSE
1993,30265.662823529412,30228.652851160547,48497,37.00997236886542,FALSE
1994,30467.049298245613,30354.91903156825,48497,112.13026667736267,FALSE
1995,30527.470708661414,30581.936332477726,48497,-54.46562381631156,FALSE
1996,31571.97284894837,31182.68249825661,48497,389.290350691761,FALSE
1997,33164.896180685355,32965.11030807877,48497,199.78587260658242,FALSE
1998,34239.266282208584,34617.16029955727,48497,-377.89401734868443,FALSE
1999,35363.58705882353,34360.28456127798,48497,1003.3024975455482,FALSE
2000,35862.30703252032,34720.49926775882,48497,1141.8077647614991,FALSE
2001,37737.30351778656,35410.68870333439,48497,2326.614814452172,FALSE
2002,37559.96435797665,35094.253084928394,48497,2465.711273048255,FALSE
2003,37890.4930326087,34759.04030308495,48497,3131.4527295237494,FALSE
2004,37293.99375330862,34595.40840071347,48497,2698.585352595146,FALSE
2005,38970.072078853045,34993.0987578937,48497,3976.973320959347,FALSE
2006,40837.19201388888,35242.25100499127,48497,5594.941008897615,FALSE
2007,41818.281496271855,36637.37138916739,48497,5180.910107104464,FALSE
2008,45193.324551910555,37670.37475358485,48497,7522.949798325702,FALSE
2009,40039.42019325337,37257.98594237388,48497,2781.434250879487,FALSE
2010,42404.4309581025,37696.38870776507,48497,4708.042250337428,FALSE
2011,43899.345573688865,38279.05005157504,48497,5620.295522113825,FALSE
2012,44940.27778164934,39141.82963043722,48497,5798.44815121212,FALSE
2013,44563.704168580465,39405.53463373357,48497,5158.169534846893,FALSE
2014,47245.7766288186,40902.893109711455,48497,6342.8835191071485,FALSE
2015,45438.27376095385,41141.757516027064,48497,4296.516244926788,FALSE
2016,44254.31187007045,40691.32162572997,48497,3562.990244340479,FALSE
2017,45588.620051403384,41664.5726482006,48497,3924.047403202785,FALSE
2018,46400.18959646684,42347.34328256943,48497,4052.846313897404,FALSE
2019,47974.64293956355,44309.79448438867,48497,3664.848455174877,FALSE
2020,50512,46175.51492532204,48497,4336.485074677963,FALSE
2021,51793.719219839826,47975.69615335458,48497,3818.0230664852497,FALSE
2022,49809.543500025626,46055.358275250444,48497,3754.1852247751813,FALSE
